Column,Date,User,Tweet,Tweet Bersih,Sentiment
847,2022-08-19 00:00:01+00:00,SamuelSarya,"Jangan lupa untuk tetap menerapkan protokol kesehatan demi memutuskan penyebaran Covid-19 varian Omicron BA.4 dan BA.5, meskipun sudah mendapatkan vaksinasi dosis ketiga. #SegeraBerantasKSTP #PapuaIndonesia info bagus ni https://t.co/rd6urtydGL",lupa terap protokol sehat putus sebar covid varian omicron ba ba vaksinasi dosis tiga segeraberantaskstp papuaindonesia info bagus ni,2
848,2022-08-14 18:13:31+00:00,sparklemisoo,"@tanyakanrl waktu itu masih ppkm, jadi jarang ke sekolah, kalo sekalinya disuruh ngumpul pun buat keperluan ijazah/kelulusan, seru aja gitu vibes-nya pas bisa ketemu temen kelas lagi. 

masa sma, sangat kurang sekali momennyaaa :'))",ppkm jarang sekolah sekali suruh ngumpul perlu ijazah kelulus seru gitu vibes pas ketemu temen kelas sma momennyaaa,1
849,2022-08-19 05:13:46+00:00,MossadNKRI,"@itsme_Rosalin Ntar lagi Abang pulang, dek. Simpan dulu rindumu. Uda 3 kali lebaran blom pulang demi mencari harta Karun. Abang janji lebaran tahun depan Abang pasti pulang klo tidak ada PPKM. 🤣🤣",ntar abang pulang dek simpan rindu udah kali lebaran blom pulang cari harta karun abang janji lebaran abang pulang ppkm ,1
850,2022-08-13 00:00:00+00:00,Andana_201,Kegunaan Vaksinasi Covid-19 berguna untuk kekebalan tubuh sehingga dapat menangkal penyebaran virus covid-19 #DOBBerikanDampakPositif #PapuaIndonesia https://t.co/dCEVnmIaqt,guna vaksinasi covid guna kebal tubuh tangkal sebar virus covid dobberikandampakpositif papuaindonesia,2
851,2022-08-10 03:51:02+00:00,juyrneykidz,@resdarya ppkm,ppkm,1
852,2022-08-08 00:01:08+00:00,Cantikmanislol1,Dengan Vaksinasi adalah kunci utama untuk melindungi diri sendiri dan orang-orang terdekat dari bahaya Covid-19 varian Omicron BA.4 dan BA.5 yuk segera vaksinasi agar terbentuk here immunity jangan lupa patuhi prokes #TanpaKKBPapuaAman #PapuaIndonesia https://t.co/sZgIbtSKDt,vaksinasi kunci utama lindung orang orang dekat bahaya covid varian omicron ba ba yuk vaksinasi bentuk here immunity lupa patuh prokes tanpakkbpapuaaman papuaindonesia,2
853,2022-08-02 02:38:43+00:00,marziahrosli,"Hasil test PCR mesti masuk New All Record NAR kegunaan kurangi pemalsuan data Covid-19 dan Vaksinasi

#PerkuatJagaImunitas

Disiplin Protokol Kesehatan",hasil test pcr mesti masuk new all record nar guna kurang palsu data covid vaksinasi perkuatjagaimunitas disiplin protokol sehat,1
854,2022-08-09 11:16:44+00:00,Beritasatu,"Vaksinasi Booster Covid-19 di Indonesia Capai 27,63% https://t.co/pOlarhg5jV",vaksinasi booster covid indonesia capai,1
855,2022-08-08 05:10:47+00:00,CaitlynDivya,"RT @renata_kyra: Satgas Penanganan Covid-19 Mengingatkan Pentingnya Vaksinasi Covid Dosis Ketiga Atau Booster. 
#EndemiCovid
#IndonesiaSeha…",satgas tangan covid vaksinasi covid dosis tiga booster endemicovid indonesiaseha,2
856,2022-08-08 02:30:00+00:00,rovuer,"Vaksinasi ini juga langkah penting dalam mencegah diri kita dan orang lain dari terpapar virus Covid-19. Vaksinasi ini berguna untuk mewujudkan herd immunity #ProkesMelindungi
Cegah Covid19 https://t.co/ViA6GKPUem",vaksinasi langkah cegah orang papar virus covid vaksinasi guna wujud herd immunity prokesmelindungi cegah covid,2
857,2022-08-02 02:36:36+00:00,CahyaniIka3,"Program Jokowi Terdepan
Tetap vaksinasi untuk menekan penyebaran covid 19 https://t.co/nePJE6rYo2",program jokowi depan vaksinasi tekan sebar covid,1
858,2022-08-08 05:02:22+00:00,SakiinaQhiCO_33,"RT @catatankaqihati: Selain itu, Dokter Spesialis Paru DR dr Agus Dwi Susanto
Sp P(K) mengungkapkan vaksinasi juga tuk mencegah gejala bera…",dokter spesialis paru dr dr agus dwi susanto sp p k vaksinasi tuk cegah gejala bera,1
859,2022-08-02 17:09:57+00:00,InahSejeong_83,"RT @KompasTV: Seluruh Indonesia PPKM Level 1, WFO 100 Persen Kembali Dibolehkan https://t.co/naVebu9FDL https://t.co/99qLbrngHs",indonesia ppkm level wfo persen boleh,1
860,2022-08-02 16:02:15+00:00,medan,"Vaksinasi Dosis Keempat Sumut Dimulai, Target 71 Ribu Nakes Vaksinasi Covid-19 dosis https://t.co/TDuWv1kvy4",vaksinasi dosis empat sumut target ribu nakes vaksinasi covid dosis,1
861,2022-08-22 12:29:22+00:00,rarerrity,@sansserie sampe ppkm soalnya pada berjarak :(,sampai ppkm jarak,1
862,2022-08-16 00:07:57+00:00,YanniAffan,"RT @alvinrio_1501: Ppkm tidak akan saya lupakan, kejahatan berkedok kesehatan",ppkm lupa jahat kedok sehat,0
863,2022-08-11 00:00:01+00:00,HeriHumbala,"Jangan lupa untuk tetap menerapkan protokol kesehatan demi memutuskan penyebaran Covid-19 varian Omicron BA.4 dan BA.5, meskipun sudah mendapatkan vaksinasi dosis ketiga. #PapuaTerusBerkembang #PapuaIndonesia info bagus ni https://t.co/r68qNh8dlL",lupa terap protokol sehat putus sebar covid varian omicron ba ba vaksinasi dosis tiga papuaterusberkembang papuaindonesia info bagus ni,2
864,2022-08-20 02:20:06+00:00,kantahminahasa,"RT @atr_bpn: 5. Indonesia termasuk negara yang berhasil mengendalikan pandemi Covid-19, termasuk lima besar negara dengan vaksinasi terbany…",indonesia negara hasil kendali pandemi covid negara vaksinasi terbany,1
865,2022-08-15 06:21:06+00:00,FauziKBX,"RT @detikHealth: Jelang 17 Agustus, data COVID-19 RI masih terpantau fluktuatif. Berikut data COVID-19 sepekan terakhir, bagaimana nasib PP…",jelang agustus data covid ri pantau fluktuatif data covid pek nasib pp,1
866,2022-08-16 18:33:07+00:00,akunkenahackx,"RT @Nicho_Silalahi: Perlombaan Tujuh Belasan Kali Ini Rakyat Wajib Mengikuti ""Lomba Bertahan Hidup"" dan Penguasa Hanya Cukup Berlomba ""Lari…",lomba tujuh bas kali rakyat wajib ikut lomba tahan hidup kuasa lomba lari,1
867,2022-08-26 01:00:00+00:00,Lovenathan__,Ayo jangan lupa untuk ikut Vaksinasi untuk meningkatkan daya tahan tubuh dari virus Corona agar terhindar dari Covid-19 varian baru Omicron BA.4 dan BA.5 #DukungDOBDemiKemajuan https://t.co/v3X5hAjxan,ayo lupa vaksinasi tingkat daya tahan tubuh virus corona hindar covid varian omicron ba ba dukungdobdemikemajuan,2
868,2022-08-02 09:47:45+00:00,Bagas_eaw,"@_ekopri @Mela79552661 @geloraco @KoeAry Basi, tutup mata seolah-olah gak terjadi apa2. 
PPKM dibuat sendiri berjilid2, gak boleh berkerumunan. Eh dia sendiri ciptakan kerumunan berjilid2.
Jadi basi...",basi tutup mata olah ppkm jilid kerumun eh cipta kerumun jilid basi,0
869,2022-08-09 07:14:42+00:00,jogjacoret,"28 RT di Jakarta Zona Merah Covid-19, Wagub DKI Gencarkan Vaksinasi Booster https://t.co/UF8O2geL4h",jakarta zona merah covid wagub dki gencar vaksinasi booster,1
870,2022-08-22 07:47:39+00:00,tribunusbali,"I've just posted a new blog: Sasar Warga Tercecer, Kapolsek Gianyar Pantau langsung vaksinasi covid-19 di Pasar Rakyat Gianyar https://t.co/unblkhhwbe",i ve just posted a new blog sasar warga cecer kapolsek gianyar pantau langsung vaksinasi covid pasar rakyat gianyar,1
871,2022-08-06 05:12:32+00:00,kodim0313kpr,Angota Koramil 01/Bkn dan Nakes Kodim 0313/Kpr Melaksanaan Vaksinasi COVID-19 di Lapas Bangkinang https://t.co/87G8zt9XI2,angota koramil bkn nakes kodim kpr laksana vaksinasi covid lapas bangkinang,1
872,2022-08-06 11:14:20+00:00,EksisSosmed,"RT @BotakPahlawan: Kasus Covid-19 Meroket. 
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/3Yf8eWRuw8",covid roket endemicovid indonesiasehatindonesiahebat beritacovid ppkm,1
873,2022-08-27 01:00:01+00:00,ResmaMarla,Vaksinasi Covid-19 berguna untuk kekebalan tubuh sehingga dapat menangkal penyebaran virus covid-19. #SepakatDukungDOB #PapuaIndonesia info bagus ni https://t.co/rIGBRP1YuF,vaksinasi covid guna kebal tubuh tangkal sebar virus covid sepakatdukungdob papuaindonesia info bagus ni,2
874,2022-08-26 16:15:08+00:00,dotsemarang,"Agustus 2021, PPKM Kota Semarang Sekarang Turun Jadi Level 3 
https://t.co/UrSp9P9cY3  
#Semarang
#Blog https://t.co/8ClwCIHpdT",agustus ppkm kota semarang turun level semarang blog,1
875,2022-08-16 06:09:30+00:00,NeenaKristina,"Bangga sekali dengan pencapaian kita yang berhasil masuk 5 besar dalam pelaksanaan vaksinasi Covid-19. #PidatoPresiden2022 #PulihLebihCepat
#PidatoPresiden2022 #BangkitLebihKuat https://t.co/2FYNait4bY https://t.co/Q1hDYmCczD",bangga capai hasil masuk laksana vaksinasi covid pidatopresiden pulihlebihcepat pidatopresiden bangkitlebihkuat,2
876,2022-08-07 16:03:14+00:00,mintyoon07,"@_dinnerdash @KAI121 Aku tiap naik kereta pasti perjalanannya makan waktu 7 jam, dan pas kmaren ketatnya ppkm tuh ada rasa bersyukur tersendiri soalnya bangku dikuasai sendiri, buat rebahan pun enak bgt, apalagi yg seat buat 3 org.",kereta jalan makan jam pas kmaren ketat ppkm syukur sendiri bangku asai rebah enak bgt seat org,1
877,2022-08-05 19:19:23+00:00,AboutTNG,Berikut beberapa jadwal dan lokasi vaksinasi Covid-19. https://t.co/vGLMYXNtrM,jadwal lokasi vaksinasi covid,1
878,2022-08-11 10:43:37+00:00,satumalukuID,Tenaga Kesehatan di Ambon Mulai Terima Vaksinasi COVID-19 Penguat Kedua https://t.co/7Mpv1mkGrk,tenaga sehat ambon terima vaksinasi covid kuat,1
879,2022-08-09 09:04:58+00:00,jiacoustic,Ternyata banyak yg ppkm kayak w abis liat posternya 🥹🥹🥹 https://t.co/FTj3wz9yiI,ppkm kayak w abis liat poster ,1
880,2022-08-22 07:52:54+00:00,Nusantaraplusid,50 Juta Lebih Penduduk Indonesia Sudah Vaksinasi Covid-19 Dosis Ketiga https://t.co/ZvDPyksaWh,juta duduk indonesia vaksinasi covid dosis tiga,1
881,2022-08-08 06:37:47+00:00,coIoniaIism,ada teori tapi aku tetep ppkm plenga plengo kaya monyet https://t.co/2Y1SGd0lrQ,teori tetap ppkm plenga plengo kaya monyet,0
882,2022-08-15 04:40:33+00:00,ShareInfoSaja,"@LinaSela2 Kepala Daerah Harus Perketat Pengawasan Prokes, Cakupan Vaksinasi Covid-19 Diperluas. Jokowi Ratakan Pembangunan",kepala daerah ketat awas prokes cakup vaksinasi covid luas jokowi rata bangun,1
883,2022-08-29 12:52:12+00:00,HYElNH,@HANBlNY @hi tmi hari ini: ppkm kak.,tmi ppkm kak,1
884,2022-08-07 06:52:39+00:00,Josoomiu,@LabeIIest NI HOAX YAHHHH. JGN MAININ AKU KALAU LG PPKM,ni hoax yahhhh mainin lg ppkm,1
885,2022-08-14 00:01:00+00:00,ririn_charming,Ayo ikut Vaksinasi untuk meningkatkan daya tahan tubuh dari virus Corona agar terhindar dari Covid-19 varian baru Omicron BA.4 dan BA.5 demi kebaikan bersama. #DOBPercepatPembangunan #PapuaIndonesia https://t.co/EtqlaxanAN,ayo vaksinasi tingkat daya tahan tubuh virus corona hindar covid varian omicron ba ba baik dobpercepatpembangunan papuaindonesia,2
886,2022-08-18 06:03:09+00:00,Triopo2,RT @galerifitri: Meningkatnya kasus covid-19 hrs menjadi kewaspadaan bagi kita semua.Taat prokes 5 M &amp; melakukan vaksinasi booster adalah d…,tingkat covid hrs waspada taat prokes m vaksinasi booster d,2
887,2022-08-07 02:26:46+00:00,adrianwardani1,"Dia mengatakan jemaah haji Indonesia sudah mendapatkan vaksinasi lengkap COVID-19, yang diharapkan dapat melindungi dari paparan penyakit tersebut.
IKN Kemajuan Indonesia https://t.co/43JafrL5KY",jemaah haji indonesia vaksinasi lengkap covid harap lindung papar sakit ikn maju indonesia,1
888,2022-08-09 09:54:55+00:00,Fraksi_Gerindra,Kegiatan Vaksinasi dilakukan di Daerah Candang Pinggan Kabupaten Indramayu. Vaksin yang diberikan yakni Vaksin Booster Pfizer. Kegiatan ini diharapkan  lmampu mengurangi terjangkitnya virus covid-19 dan mampu meningkatkan imunitas masyarakat sekitar.,giat vaksinasi daerah candang pinggan kabupaten indramayu vaksin vaksin booster pfizer giat harap lmampu kurang jangkit virus covid tingkat imunitas masyarakat,1
889,2022-08-07 00:00:01+00:00,aul4hh,Ayo ikuti vaksinasi agar Tanah Papua terbebas dari belenggu Covid-19. #KKBAdalahMusuhPapua #PapuaIndonesia https://t.co/vfMClrrUJb,ayo ikut vaksinasi tanah papua bebas belenggu covid kkbadalahmusuhpapua papuaindonesia,2
890,2022-08-04 10:29:49+00:00,A5l1n9_4la_m_,"@Fossil2022T @dragonb21395797 @Di45_1228 Ppkm nerjilid2.,..kerumunan sepanjang jalan nyatanya gini gini aja
#JokowiPDIPBerkhianat 
#JokowiPDIPBerkhianat",ppkm nerjilid kerumun jalan gin gin jokowipdipberkhianat jokowipdipberkhianat,0
891,2022-08-14 07:46:47+00:00,MahardikaNo,"seru bgt men blacksteel vs cosmo balas""an gol udh kyk chat""an aja, pressing ketat seketat PPKM",seru bgt men blacksteel vs cosmo balas an gol udah seperti chat an pressing ketat ketat ppkm,1
892,2022-08-26 06:06:09+00:00,TuitLampung,"Vaksinasi Covid-19 Berisiko Diulang, Jika Pemberiannya Tak Sesuai Jarak Waktu",vaksinasi covid risiko ulang beri sesuai jarak,1
893,2022-08-30 08:29:34+00:00,achmadeka30,"GERAI VAKSIN POLRES BATU

Polres Batu gencar lakukan Vaksinasi covid-19 setiap hari, baik dosis pertama, kedua dan dosis ketiga atau vaksin booster. Vaksinasi dilakukan di depan kantor Mapolres Batu.
(Senin / 29-08-2022)

Facebook : Pidhumas Resbatu
Instagram : @pidhumasbatu https://t.co/8dpwjdYbr2",gerai vaksin polres batu polres batu gencar laku vaksinasi covid dosis dosis tiga vaksin booster vaksinasi kantor mapolres batu senin facebook pidhumas resbatu instagram,1
894,2022-08-04 04:14:55+00:00,Tafz_JR,"Waktu PPKM pandemi, salah satu yg menyambungkan org tetap semangat bersilaturahmi saat mengurung diri adalah kalimat ""adakah Sedekah ?"" dari game Higgs Domino Island. Pas normal, eh malah mau dihapus. Sialan",ppkm pandemi salah sambung org semangat silaturahmi urung kalimat ada sedekah game higgs domino island pas normal eh hapus sial,1
895,2022-08-09 14:00:53+00:00,Malinku36905874,"@Syawaludin3687 Ada apa ini? Pada ngapain itu ngumpul², gak tau ini masih PPKM apa Ustad? 🤣🤣🤣",ngapain ngumpul ppkm ustad ,1
896,2022-08-27 04:57:55+00:00,akukaneki,@wiskteria @liebelitch NGAKAK BANGET. APALAGI JUNGWOO VIVI PPKM.,ngakak banget jungwoo vivi ppkm,1
897,2022-08-15 15:09:56+00:00,A_Munif,"Sekarang main game sepuasnya udah gak khawatir lagi, main game pake IndiHome tu udah perfect banget perpaduanya, makin betah dirumah deh, pas banget ppkm diperpanjang ya khan 😁
#InternetnyaIndonesia https://t.co/0828TDBYVF",main game puas udah khawatir main game pakai indihome tu udah perfect banget perpaduanya betah rumah deh pas banget ppkm panjang khan  internetnyaindonesia,1
898,2022-08-13 00:00:01+00:00,Vivi_cantik21,"Jangan lupa untuk tetap menerapkan protokol kesehatan demi memutuskan penyebaran Covid-19, meskipun sudah mendapatkan vaksinasi dosis ketiga karena varian baru Omicron BA.4 dan BA.5 masih mengintai. Ayo tetap prokes #DOBBerikanDampakPositif #PapuaIndonesia https://t.co/BoYAxC7K2W",lupa terap protokol sehat putus sebar covid vaksinasi dosis tiga varian omicron ba ba intai ayo prokes dobberikandampakpositif papuaindonesia,2
899,2022-08-12 23:14:09+00:00,gigihidad1,kini terangkum dalam sebuah buku. Buku itu diberi judul “Buku Laporan Vaksinasi Covid-19”.#AyoNKRIPastiMaju https://t.co/2JHZMrW5Pu,rangkum buku buku judul  buku lapor vaksinasi covid  ayonkripastimaju,1
900,2022-08-03 12:14:51+00:00,rip_l0gic,"@adyrahmaz21 @GrithaF @HardianAgung_ @Siorange3 @CNNIndonesia Rahma, rahma...
Udah tolol, asal bacot.
Bacotnya ngalahin penjelasan WHO lagi.
Hadeh...
Umat overproud mukidi, tololnya melangit.

Oh, seluruh dunia lockdown to...
Kirain PPKM kayak di negaranya mukidi.",rahma rahma udah tolol bacot bacot ngalahin jelas who hadeh umat overproud mukidi tolol langit oh dunia lockdown to kirain ppkm kayak negara mukidi,0
901,2022-08-14 03:28:17+00:00,jargwonyong,"RT @SUBSPACEGEN: Dikarenakan event hari ini bertepatan dengan Hari Pramuka, kita pergi kemah ygy. Terus nanti juga bakal ada game dan misi…",event tepat pramuka pergi kemah ygy game misi,1
902,2022-08-07 03:37:22+00:00,jihyove,Pada encer banget mecahin riddle.... Aku hanya bisa ppkm 😭 https://t.co/ZmGPdHR3mx,encer banget mecahin riddle ppkm ,1
903,2022-08-24 09:31:37+00:00,SinarOnline,"Keperluan menyemak semula vaksinasi untuk tujuan pembaharuan pas kerja akan berkuat kuasa mulai 1 Oktober.
https://t.co/qXeJshHSTG",perlu semak vaksinasi tuju baharu pas kerja kuat kuasa oktober,1
904,2022-08-18 22:50:29+00:00,IwanSet60750280,"Mari kita cegah Covid 19 dengan vaksinasi
@pnc_poldakalbar
#polriuntukindonesia
#polricegahcovid19
#PRESISI https://t.co/Fuqu2ONdOp",mari cegah covid vaksinasi polriuntukindonesia polricegahcovid presisi,2
905,2022-08-03 05:19:23+00:00,freakzbask,@GrabID ini masih dalam masa PPKM pandemi covid ? Lockdown? tahukah kenapa 10 jam online tak ada 1 orderpun yang masuk? #superappsAkalakalan https://t.co/2cmTUyZj85,ppkm pandemi covid lockdown tahu jam online order masuk superappsakalakalan,1
906,2022-08-09 03:53:41+00:00,shofwat33,Dinkes Papua Barat Laksanakan Percepatan Vaksinasi Covid-19. Bangga Cinta TanahAir https://t.co/lFI9Hx3GSa,dinkes papua barat laksana cepat vaksinasi covid bangga cinta tanahair,1
907,2022-08-18 10:40:00+00:00,mediaindonesia,"Selain itu, yang telah mendapatkan vaksinasi lengkap dua dosis ialah berjulmah 1,9 juta orang. #mediaindonesia #referensibangsa

Sumber: https://t.co/cHJQMgzyH7",vaksinasi lengkap dosis berjulmah juta orang mediaindonesia referensibangsa sumber,1
908,2022-08-26 16:11:25+00:00,sansantokki_,PPKM : Pulang Pulang Kangen Mang wonwoo,ppkm pulang pulang kangen mang wonwoo,1
909,2022-08-19 05:47:37+00:00,Humastrobkskota,"Sigap Tangani Pandemi Melakukan vaksinasi Covid-19 berguna untuk tubuh sebagai perlindungan terhadap infeksi virus dan penyakit. Vaksin berguna untuk membentuk kembali antibodi dan memperpanjang perlindungan. Dengan melakukan vaksinasi, Sobat Polri  #BangkitPulihIndonesia https://t.co/L4bvk0ZpqR",sigap tangan pandemi vaksinasi covid guna tubuh lindung infeksi virus sakit vaksin guna bentuk antibodi panjang lindung vaksinasi sobat polri bangkitpulihindonesia,2
910,2022-08-21 10:46:47+00:00,Yoshizori,"@zzaehyuk @sungsjun @hanbinw Emang dia nih fitnah gue, padahal gue ppkm daritadi. Tolongin gue.",emang fitnah saya saya ppkm daritadi tolongin saya,1
911,2022-08-21 02:03:00+00:00,CahyaniIka3,"Nusantara Jatidiri Bangsa
Vaksinasi untuk cegah penyebaran Covid-19 https://t.co/thzpdgF1YQ",nusantara jatidiri bangsa vaksinasi cegah sebar covid,2
912,2022-08-20 02:45:48+00:00,polisi_brebes,"Yuk Lakukan Vaksinasi Booster Demi Mendukung Percepatan Vaksinasi Covid-19.
Berikan Pelayanan Terbaik, Polres Brebes Terus Gencarkan Vaksinasi.
@divisihumaspolri
@humas_poldajateng
@polisi_indonesia https://t.co/IIy8PO4o2r",yuk laku vaksinasi booster dukung cepat vaksinasi covid layan baik polres brebes gencar vaksinasi,2
913,2022-08-07 00:04:06+00:00,Arreta20,Ayo Vaksinasi Covid-19 agar kekebalan tubuh meningkat sehingga dapat menangkal penyebaran virus covid-19. #KKBAdalahMusuhPapua #PapuaIndonesia #Papuadamai https://t.co/iPcLaoTltF,ayo vaksinasi covid kebal tubuh tingkat tangkal sebar virus covid kkbadalahmusuhpapua papuaindonesia papuadamai,2
914,2022-08-27 01:01:10+00:00,maukaharaya,"Vaksinasi Covid-19 berguna untuk kekebalan tubuh sehingga dapat menangkal penyebaran virus covid-19. 
Meski begitu, protokol kesehatan tetap harus dijalankan ya

#SepakatDukungDOB #PapuaIndonesia https://t.co/lkoe8hyGha",vaksinasi covid guna kebal tubuh tangkal sebar virus covid protokol sehat jalan sepakatdukungdob papuaindonesia,2
915,2022-08-16 13:54:55+00:00,GLADlOULUS,yh slamat membadut aku sih ppkm,yh selamat badut ppkm,1
916,2022-08-26 01:27:20+00:00,Angger1322,Vaksinasi Covid-19 berguna untuk kekebalan tubuh sehiingga dapaat menangkal penyebaran virus covid-19. #DukungDOBDemiKemajuan #PapuaIndonesia https://t.co/FgJzdE9RWf,vaksinasi covid guna kebal tubuh sehiingga dapaat tangkal sebar virus covid dukungdobdemikemajuan papuaindonesia,2
917,2022-08-22 02:35:21+00:00,patiha1_trg,"Polri seluruhnya siap menopang program vaksinasi Covid-19 fungsi mewujudkan masyarakat yang sehat, ekonomi kuat dan tambah produktif

#WujudkanPemulihanEkonomi

Kawal Investasi Nasional",polri topang program vaksinasi covid fungsi wujud masyarakat sehat ekonomi kuat produktif wujudkanpemulihanekonomi kawal investasi nasional,1
918,2022-08-23 01:00:01+00:00,Ovieitsme,"Jangan lupa yaa untuk selalu menerapkan protokol kesehatan demi memutuskan penyebaran Covid-19 varian Omicron BA.4 dan BA.5, meskipun sudah mendapatkan vaksinasi dosis ketiga. #OtsusSangatOptimal #PapuaIndonesia https://t.co/9dfW58Gruo",lupa yaa terap protokol sehat putus sebar covid varian omicron ba ba vaksinasi dosis tiga otsussangatoptimal papuaindonesia,2
919,2022-08-09 06:28:38+00:00,lalanirmala524,"Tetap disiplin protokol kesehatan dan segera vaksinasi booster agar pandemi ini cepat berakhir 🙏🙏🙏 #EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/9MLOR6G1Zw",disiplin protokol sehat vaksinasi booster pandemi cepat  endemicovid indonesiasehatindonesiahebat beritacovid ppkm,2
920,2022-08-20 07:35:17+00:00,Koramil0725,Serka Joko Waoiman melaksanakan Giat  patroli gabungan bersama Polsek Sukodono dalam rangka  Pelaksanaan ppkm level I membatasi Mobilitas Perpindahan Masyarakat. https://t.co/S7KIGeoXDJ,serka joko waoiman laksana giat patroli gabung polsek sukodono rangka laksana ppkm level i batas mobilitas pindah masyarakat,1
921,2022-08-01 15:07:59+00:00,cuitantheboyz,💭 cung yang dikasih scheduler bukannya nambah paham malah nambah ppkm😭😭, cung kasih scheduler nambah paham nambah ppkm,1
922,2022-08-11 10:40:17+00:00,medcom_id,Vaksinasi Booster Jadi Faktor Utama Peningkatan Antibodi Covid-19 Masyarakat Indonesia https://t.co/1MsWF4n97w,vaksinasi booster faktor utama tingkat antibodi covid masyarakat indonesia,2
923,2022-08-25 01:00:01+00:00,Rah34s,Ayo ikuti vaksinasi agar Tanah Papua terbebas dari belenggu Covid-19 varian baru Omicron BA.4 dan BA.5. Papua harus bisa bangkit dan harus bisa untuk maju. #OtsusDanDOBMajukanPapua https://t.co/LrzAECLsd5,ayo ikut vaksinasi tanah papua bebas belenggu covid varian omicron ba ba papua bangkit maju otsusdandobmajukanpapua,2
924,2022-08-09 13:21:08+00:00,mochichisungie,"RT @yeaharci: [주연&amp;린디]
Duo ppkm alias plonga plongo kayak monyet
Jangan lupa pake masker gaes 😷

[#TheBSelcaDay #DeobiSelcaDay 
#TBSD #TheBS…",  duo ppkm alias plonga plongo kayak monyet lupa pakai masker gaes  thebselcaday deobiselcaday tbsd thebs,1
925,2022-08-22 03:50:09+00:00,noorhasnizahass,"Polri sepenuhnya siap menunjang program vaksinasi Covid-19 guna mewujudkan masyarakat yang sehat, ekonomi kuat dan jadi produktif

#WujudkanPemulihanEkonomi

Kawal Investasi Nasional",polri sepenuh tunjang program vaksinasi covid wujud masyarakat sehat ekonomi kuat produktif wujudkanpemulihanekonomi kawal investasi nasional,1
926,2022-08-25 09:53:02+00:00,Jocelynaomi,"Yakkk, bener aja kan 2 taun PPKM ngecek mata naik jadi -2.50 dan mata kiri ketambahan silinder 0.50:)",yakkk benar taun ppkm ngecek mata mata kiri tambah silinder,1
927,2022-08-25 11:00:02+00:00,RSMayapada,"Mayapada Hospital bekerjasama dengan Dinas Kesehatan Kota Bandung dan FK Universitas Padjajaran mengadakan acara PCR Swab Test dan Vaksinasi Covid-19 GRATIS bagi warga Bandung dan sekitar

Daftarkan diri Anda di:
https://t.co/ZsJ4MTWP38 https://t.co/Htv6Cil9bk",mayapada hospital bekerjasama dinas sehat kota bandung fk universitas padjajaran ada acara pcr swab test vaksinasi covid gratis warga bandung daftar,1
928,2022-08-13 16:19:47+00:00,jaemiinqz,PPKM NI BSK PPKM APAAN https://t.co/1m0STaxcIp,ppkm ni besok ppkm,1
929,2022-08-29 03:07:50+00:00,sonwenwdy,daripada ppkm mending turu https://t.co/Pe29L575GY,ppkm mending turu,1
930,2022-08-18 01:25:09+00:00,chalatisha,"@MelodeIine Kanan kiri orang jadian, Deline ppkm.",kanan kiri orang jadi deline ppkm,1
931,2022-08-12 10:22:56+00:00,aryusty,"@idextratime @FabrizioRomano Mirip ppkm, banyak tingkatannya",ppkm tingkat,1
932,2022-08-25 04:45:41+00:00,ArahmanHasna,"Kemenkes pada akhir tahun ini akan menjalankan vaksinasi Covid-19 untuk anak di bawah usia 6 tahun, dengan vaksin yang disetujui dunia bernama Pediatrik.

Kamis
Iwan Fals
DPRD
Pecat
Jokowi Tokoh Pembangunan
NCT DREAM 6TH ANNIVERSARY
#행운이_도운_날 https://t.co/FXzvoqdUmf",kemenkes jalan vaksinasi covid anak usia vaksin tuju dunia nama pediatrik kamis iwan fals daripada pecat jokowi tokoh bangun nct dream th anniversary   ,1
933,2022-08-25 03:03:45+00:00,HmsBnw,Penegakan PPKM level 1 sasaran RHU https://t.co/tIiOz48vcg,tega ppkm level sasar rhu,1
934,2022-08-23 01:00:47+00:00,galerifitri,"Covid-19 msh mengancam. 
Lonjakan kasus akan terus meningkat jika masyarakat tdk konsisten menjalankan upaya pencegahan yaitu menerapkan disiplin Prokes &amp; melaksanakan Vaksinasi booster, yg merupakan 2 kunci yg tak terpisahkan

#JanganAbaiDisiplinProkes
Kita Satria Indonesia https://t.co/zWdPwLdv9g",covid msh ancam lonjak tingkat masyarakat konsisten jalan upaya cegah terap disiplin prokes laksana vaksinasi booster kunci pisah janganabaidisiplinprokes satria indonesia,2
935,2022-08-22 15:29:56+00:00,iamagoldfishh,@day6official Apakah ini maksudnya summer vibes pas PPKM? 🙏🏼,maksud summer vibes pas ppkm ,1
936,2022-08-25 07:00:48+00:00,AryoDek0,"RT @KikiDWibowo: Faktor Penyebab Harga Telur Ayam Naik.
Karena Permintaan Naik, Pelonggaran PPKM. https://t.co/Bv3YHhUg2s",faktor sebab harga telur ayam minta longgar ppkm,1
