Column,Date,User,Tweet,Tweet Bersih,Sentiment
2512,2022-08-18 06:22:57+00:00,juyoien,"@YUNH5O Kalau saya paling suka lomba PPKM seperti ini, saya paling ahlinya. Bagaimana lomba yang kamu ikuti itu? Apakah kamu memenangkan lombanya? https://t.co/EedBLmKbo6",suka lomba ppkm ahli lomba ikut menang lomba,1
4685,2022-08-23 14:00:22+00:00,RamilGemolong,"Pada hari Selasa tgl 23 Agustus 2022 Pkl 20.30.Wib s.d selesai telah dilaksanakan Giat  patroli gabungan bersama Polsek Gemolong dalam rangka pelaksanaan *PPKM LEVEL I* membatasi Mobilitas Perpindahan Masyarakat,  di wilayah Kec. Gemolong. https://t.co/IXhF9TaSXl",selasa tanggal agustus pkl wib s selesai laksana giat patroli gabung polsek golong rangka laksana ppkm level i batas mobilitas pindah masyarakat wilayah kec golong,1
5882,2022-08-06 03:17:14+00:00,arminpujasera,RT @Ristyan25825085: Mari laksanakan vaksinasi dan disiplin jaga prokes agar pandemi covid-19 segera berakhir. Program Jokowi Terdepan http…,mari laksana vaksinasi disiplin jaga prokes pandemi covid program jokowi depan http,2
9699,2022-08-27 01:00:02+00:00,sosoyantro,Vaksinasi Adalah kunci utama agar bisa melindungi diri sendiri dan orang2 yang terdekat dari bahaya Covid-19 varian Omicron BA.4 dan BA.5 #SepakatDukungDOB #TolakReferendum https://t.co/MXNNZuIR25,vaksinasi kunci utama lindung orang dekat bahaya covid varian omicron ba ba sepakatdukungdob tolakreferendum,2
8535,2022-08-14 02:05:43+00:00,Tyaraaho_Laf,"Tingkatkan Herd Immunity, Gencarkan Vaksinasi COVID-19

Jokowi Negarawan Terbaik https://t.co/iqIacNj4ya",tingkat herd immunity gencar vaksinasi covid jokowi negarawan baik,1
2126,2022-07-31 23:00:47+00:00,Koramil5Kedawu1,"Pada hari Minggu tgl 31 Juli 2022 Pukul 20 .00 Wib s/d selesai telah dilaksanakan Giat patroli gabungan bersama Polsek Kedawung dalam rangka Pelaksanaan PPKM LEVEL l membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah Kecamatan Kedawung. https://t.co/Mr9kiKf2kT",minggu tanggal juli wib s selesai laksana giat patroli gabung polsek kedawung rangka laksana ppkm level l batas mobilitas pindah masyarakat tempat wilayah camat kedawung,1
546,2022-08-07 15:13:16+00:00,HOBIBOOST,yang laen pada PPKM (plonga plongo kaya monyet) https://t.co/5jCdbDWpwh,laen ppkm plonga plongo kaya monyet,0
6219,2022-08-04 09:38:03+00:00,Fraksi_Gerindra,"Menurutnya, sebelum menggulirkan rencana vaksinasi Covid-19 dosis ke 4, ada baiknya pemerintah mengoptimalkan capaian penerima vaksinasi booster ke 3 di seluruh wilayah Indonesia.",turut gulir rencana vaksinasi covid dosis baik perintah optimal capai terima vaksinasi booster wilayah indonesia,1
9361,2022-08-29 03:10:09+00:00,Andiriego_,RT @forjakeu: Menteri Kesehatan Budi Gunadi Sadikin mengimbau para pengunjung Jakarta Fair untuk tetap disiplin protokol kesehatan seperti…,menteri sehat budi gunadi sadikin imbau unjung jakarta fair disiplin protokol sehat seperti,1
1612,2022-08-02 09:00:01+00:00,matamilenialID,"Kasus Covid-19 Terus Naik Tapi PPKM Seluruh Indonesia Tetap Level 1, Begini Penjelasan Lengkapnya

Baca selengkapnya disini!
https://t.co/w57PTvM0a5

#MataIndonesia #kasuscovid19 #ppkm #ppkmseluruhindonesia #ppkmlevel1",covid ppkm indonesia level jelas lengkap baca lengkap mataindonesia kasuscovid ppkm ppkmseluruhindonesia ppkmlevel,1
954,2022-08-05 07:14:32+00:00,DelinaYaya,"DOSIS KEEMPAT ATAU BOOSTER KEDUA VAKSIN mRNA EFEKTIF MENINGKATKAN ANTIBODI
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/b1FB6owRpC",dosis empat booster vaksin mrna efektif tingkat antibodi indonesiasehatindonesiahebat beritacovid ppkm,2
10388,2022-08-23 01:00:19+00:00,KomalaS37326690,"Kita harus pakai makser Jangan lupa untuk tetap menerapkan protokol kesehatan demi memutuskan penyebaran Covid-19 varian Omicron BA.4 dan BA.5, meskipun sudah mendapatkan vaksinasi dosis ketiga. #OtsusSangatOptimal #PapuaIndonesia https://t.co/YilARafX42",pakai makser lupa terap protokol sehat putus sebar covid varian omicron ba ba vaksinasi dosis tiga otsussangatoptimal papuaindonesia,2
3205,2022-08-14 02:34:54+00:00,renata_kyra,"Covid-19 Masih Ada, Patuhi Protokol Kesehatan Dan Penuhi Vaksin Lengkap. 
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/eAD1gPikhC",covid patuh protokol sehat penuh vaksin lengkap endemicovid indonesiasehatindonesiahebat beritacovid ppkm,2
3038,2022-08-15 02:30:20+00:00,tolooij,"@Adriandhy Kalo di tempat saya, cuti tahunan mah bebas, saya pernah ngajuin dgn alasan ""ngabisin jatah cuti"", ""istirahat di rumah  dlm rangka PPKM"", alasan sepele pun pasti di ACC. Beda halnya kalo cuti mendadak (cuti dulu baru minta ijin) ato ijin datang telat/pulang cepat.",cuti tahun mah bebas ngajuin alas ngabisin jatah cuti istirahat rumah dalam rangka ppkm alas sepele acc beda hal cuti dadak cuti ijin ato ijin telat pulang cepat,1
4457,2022-08-25 03:42:10+00:00,CaitlynDivya,"RT @MbauNinda: Masyarakat Tidak Perlu Terlalu Panik Atas Masuknya Wabah Cacar Monyet. 
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCo…",masyarakat panik masuk wabah cacar monyet endemicovid indonesiasehatindonesiahebat beritaco,1
8591,2022-08-13 09:46:49+00:00,PolsekCangkuang,"BRIPKA M. RAMDHAN BHABINKAMTKBMAS DESA PANANJUNG
POLSEK CANGKUANG POLRESTA BANDUNG,
MELAKSANAKAN SAMBANG SAMPAIKAN
HIMBAUAN PROKES DAN VAKSINASI COVID-19
...
@humaspoldajbr
@polrestabandung 
@DitBinmasJabar
@Binmassoreang
@Dd_humaspldjbr https://t.co/rPog5v8STW",bripka m ramdhan bhabinkamtkbmas desa pananjung polsek cangkuang polresta bandung laksana sambang himbauan prokes vaksinasi covid,1
4105,2022-08-27 23:38:25+00:00,KoramilKedawung,"Aanggota Koramil 19/Tanon melaksanakan Giat  patroli dalam rangka  Pelaksanaan *PPKM LEVEL   * I  * membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah kecamatan Tanon https://t.co/rITkJLiIZw",aanggota koramil tanon laksana giat patroli rangka laksana ppkm level i batas mobilitas pindah masyarakat tempat wilayah camat tanon,1
7139,2022-08-20 05:30:08+00:00,aldhopriskap,"Tingkatkan Herd Immunity, BIN Gencarkan Vaksinasi COVID 19 | Ekonomi NKRI Bertumbuh | #RiauDamai https://t.co/A5fz1KNT4k",tingkat herd immunity bin gencar vaksinasi covid ekonomi nkri tumbuh riaudamai,1
1042,2022-08-04 21:20:44+00:00,ZeinIbra,@healthy13245678 Dipelosok2nya yg wajib vaksin tp bebas tnp ppkm. Kl ibu kota prov Dan kabupaten siap2 adu argument kl wajib vax. Kecuali diawal ppkm.,pelosok wajib vaksin tp bebas tnp ppkm kl kota prov kabupaten adu argument kl wajib vax kecuali awal ppkm,1
7351,2022-08-20 00:02:13+00:00,namanyahi,Jangan lupa untuk tetap menerapkan protokol kesehatan yaa. Ini kita lakukan demi memutuskan penyebaran Covid-19. Jangan mentang2 sudah mendapatkan vaksinasi dosis ketiga kita jadi lalai karena virus varian baru Omicron masih mengintai. #ManfaatOtsusTakTerhingga https://t.co/8TSrtKGwuI,lupa terap protokol sehat yaa laku putus sebar covid mentang vaksinasi dosis tiga lalai virus varian omicron intai manfaatotsustakterhingga,1
9460,2022-08-28 10:27:41+00:00,DikalaHujan45,"ada vaksinasi covid-19 di CarFreeDay kota Cilegon Provinsi Banten, kejar masyarakat untuk dapatkan vaksin covid-19 https://t.co/qqZ8b2iJlg",vaksinasi covid carfreeday kota cilegon provinsi banten kejar masyarakat dapat vaksin covid,1
6985,2022-08-01 04:48:15+00:00,losser_06,"RT @kripanus: Sobat Polri, banyak beredar tentang vaksin yang tidak benar tersebar di media sosial, sehingga menyebabkan rendahnya minat ma…",sobat polri edar vaksin sebar media sosial sebab rendah minat ma,1
9646,2022-08-27 02:20:22+00:00,medcom_id,Satgas Covid-19: Laju Vaksinasi Menurun hingga 50% sejak Mei 2022 https://t.co/Fk9YYcCS7Q,satgas covid laju vaksinasi turun mei,1
3575,2022-08-11 10:31:20+00:00,KerenRasno,"Anggota Koramil 19/Tanon melaksanakan Giat  patroli bersama Polsek  dalam rangka  Pelaksanaan *PPKM LEVEL I* membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah kecamatan Tanon https://t.co/oqXuoQbc6Z",anggota koramil tanon laksana giat patroli polsek rangka laksana ppkm level i batas mobilitas pindah masyarakat tempat wilayah camat tanon,1
674,2022-08-06 23:32:33+00:00,rbs_story,"RT @PEMKOT_SOLO: SE PPKM Level 1 terbaru sudah rilis nih, kawan! Coba ada ketentuan apa ya… yang terbaru. Catat informasinya dan selalu jag…",ppkm level baru rilis kawan coba tentu ya baru catat informasi jag,1
4636,2022-08-24 01:55:10+00:00,BotakPahlawan,"Jenis Vaksin Booster Kedua Yang Direkomendasikan Kemenkes. 
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/FFnxJlrj7x",jenis vaksin booster rekomendasi kemenkes endemicovid indonesiasehatindonesiahebat beritacovid ppkm,1
3020,2022-08-15 03:36:36+00:00,Poldakaltim,"https://t.co/wcLBBeXfhc, Kukar – Personel jajaran Polres Kukar dalam kegiatan PPKM level 1 melaksanakan kegiatan penerapan disiplin dan penegakkan hukum protokol kesehatan covid- 19 pada titik keramaian, Minggu (14/8/22).

(selengkapnya baca disini : https://t.co/oa9tRSJLqF) https://t.co/XtRUozP2OS",kukar  personel jajar polres kukar giat ppkm level laksana giat terap disiplin tegak hukum protokol sehat covid titik ramai minggu lengkap baca,1
2326,2022-08-19 11:02:43+00:00,jungkfok,"ppkm : plinga plongo kalingga monyet

pucuk pucuk pucuk https://t.co/mCrWAirJlC",ppkm plinga plongo kalingga monyet pucuk pucuk pucuk,0
211,2022-08-09 13:15:17+00:00,zakky_rohman,@cnbcindonesia PPKM dan WFH sudah terbukti ampuh mengatasi kemacetan si Jakarta 😂,ppkm wfh bukti ampuh atas macet jakarta ,2
103,2022-08-10 00:21:06+00:00,sundaytea77,bersama bisma wahyu semoga tidak ppkm (plonga plongo kayak monyet),bisma wahyu moga ppkm plonga plongo kayak monyet,0
4307,2022-08-26 06:59:43+00:00,Jkeyena_,"Habis ini mulai up yaa, tapi agak slow bcs paketan aku kayak ppkm (plonga plongo kayak monyet)",habis up yaa slow bcs paket kayak ppkm plonga plongo kayak monyet,0
10149,2022-08-24 07:48:37+00:00,tatarenita15,Vaksin booster COVID-19 adalah dosis vaksinasi ketiga yang bertujuan untuk memperkuat dosis vaksinasi yang telah diberikan sebelumnya. https://t.co/uqy04wX5uP,vaksin booster covid dosis vaksinasi tiga tuju kuat dosis vaksinasi,1
1962,2022-08-01 11:59:33+00:00,lconachuu,@ofgemintang aku sibuk ppkm sih kak,sibuk ppkm kak,1
7166,2022-08-20 04:39:32+00:00,KuPolisi,"Protokol kesehatan dan vaksinasi Covid-19 merupakan perisai utama untuk melawan serta melindungi diri dari pandemi. 

#SinergitasProgramPemerintah
Bangkit Pulih Indonesia https://t.co/JZMNpkCkcP",protokol sehat vaksinasi covid perisai utama lawan lindung pandemi sinergitasprogrampemerintah bangkit pulih indonesia,2
6944,2022-08-01 06:31:23+00:00,deandra_andita,"Untuk memperingati Hari Jadi Polwan RI yang ke 74, personel Polwan ikut serta membantu memberikan vaksinasi Covid-19 kpd masyarakat SulSel.
#PerkuatJagaImunitas
Disiplin Protokol Kesehatan https://t.co/FcqS1kikuK",ingat polwan ri personel polwan bantu vaksinasi covid kpd masyarakat sulsel perkuatjagaimunitas disiplin protokol sehat,1
2801,2022-08-16 06:08:18+00:00,dodoloodle,kuliah ppkm,kuliah ppkm,1
1304,2022-08-03 10:38:14+00:00,prty90_ctr,@SmgMenfess2 Meh nonton pengabdi setan malah ppkm,meh nonton abdi setan ppkm,1
6724,2022-08-02 03:52:15+00:00,polseksipispis1,giat bhabinkamtibmas Polsek Sipispis melaksanakan Himbuan kepada warga untuk mengikuti vaksinasi covid 19 di puskesmas kec sipispis kab Serdang Bedagai guna percepatan vaksinasi covid 19 https://t.co/AS9wsuzv9G,giat bhabinkamtibmas polsek sipispis laksana himbuan warga ikut vaksinasi covid puskesmas kec sipispis kab serdang bedagai cepat vaksinasi covid,1
906,2022-08-05 12:47:07+00:00,koramil_kota,telah dilaksanakan  *Giat  Patroli dalam rangka  Pelaksanaan PPKM LEVEL I membatasi Mobilitas Perpindahan Masyarakat* bertempat di Wilayah Kecamatan Sragen https://t.co/A9iYdDncuO,laksana giat patroli rangka laksana ppkm level i batas mobilitas pindah masyarakat tempat wilayah camat sragen,1
9956,2022-08-26 00:42:58+00:00,endyy_91,"RT @kominfodiy: 🚨 JOGJA ELING LAN WASPADA 🚨
Pada tanggal 22/08/2022 penambahan kasus positif COVID-19 +29. 

Selengkapnya
▶️ Website COVID-…", jogja eling lan waspada  tanggal tambah positif covid lengkap  website covid ,1
3480,2022-08-12 03:18:25+00:00,MelanieGraacee,"@virusketik Semoga kita semua sehat selalu dan dijauhkan dari COVID-19 Aamiin

#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM",moga sehat jauh covid aamiin endemicovid indonesiasehatindonesiahebat beritacovid ppkm,2
5171,2022-08-10 03:04:23+00:00,AiniNurani2,"Covid-19 Masih Mengancam, masyarakat diminta disiplin prokes hingga Vaksinasi booster

NKRI Bangsa Kuat https://t.co/khmBVBoD9O",covid ancam masyarakat disiplin prokes vaksinasi booster nkri bangsa kuat,1
10960,2022-08-21 01:00:00+00:00,LilaAleeta,"perlu diingat ya guys! jangan lupa untuk tetap menerapkan protokol kesehatan demi memutuskan penyebaran Covid-19 varian Omicron BA.4 dan BA.5, meskipun sudah mendapatkan vaksinasi dosis ketiga. #DOBdanOtsusAspirasiPapua #PapuaIndonesia
https://t.co/QXvl08Vaxp",guys lupa terap protokol sehat putus sebar covid varian omicron ba ba vaksinasi dosis tiga dobdanotsusaspirasipapua papuaindonesia,2
4361,2022-08-25 16:11:16+00:00,sunookw,Ini baru ppkm versi pacarku https://t.co/6yMNGmYcNE,ppkm versi pacar,1
10758,2022-08-22 02:46:18+00:00,Yassalamm22,"Polsek Bangun Purba saat ini telah menggelar gerai vaksinasi Covid-19 untuk masyarakat umum
#WujudkanPemulihanEkonomi
Kawal Investasi Nasional https://t.co/X5nn6OQvcB",polsek bangun purba gelar gerai vaksinasi covid masyarakat wujudkanpemulihanekonomi kawal investasi nasional,1
6538,2022-08-03 01:55:49+00:00,PSeltim,Tingkatkan imunitas guna melawan Covid-19 dengan ikut vaksinasi Booster #ayokitavaksin #ayovaksìncovid19 #vaksìnasicovid19 #vaksìncovid19 #vaksìnbooster #vaksinaman #bersatulawancovid19 #bersamalawancorona #polrestabanan https://t.co/wLqhfiWao6,tingkat imunitas lawan covid vaksinasi booster ayokitavaksin ayovaks ncovid vaks nasicovid vaks ncovid vaks nbooster vaksinaman bersatulawancovid bersamalawancorona polrestabanan,2
6757,2022-08-02 03:38:34+00:00,mdyusuf_87,"Hasil test PCR kudu masuk New All Record NAR manfaat mengurangi pemalsuan information Covid-19 dan Vaksinasi

#PerkuatJagaImunitas

Disiplin Protokol Kesehatan",hasil test pcr kudu masuk new all record nar manfaat kurang palsu information covid vaksinasi perkuatjagaimunitas disiplin protokol sehat,1
2496,2022-08-18 08:25:15+00:00,PolsekLumbanju1,Kegiatan Personil Polsek Lumbanjulu melaksanaan Ops Yustisi dan PPKM berbasis Mikro di Desa Sibaruang Kec. Lumbanjulu Kab. Toba https://t.co/VsmACpHYxf,giat personil polsek lumbanjulu laksana ops yustisi ppkm bas mikro desa sibaruang kec lumbanjulu kab toba,1
1342,2022-08-03 07:44:02+00:00,JHaduw,"@justnojaem iyaa kak:(
https://t.co/9c9fMAsqq7",iyaa kak,1
5007,2022-08-21 09:38:38+00:00,GituItuLah,Ga sabar buat PPKM untuk 2 tahun ke depan 🥰🥰🥰🤭🤭🤭,sabar ppkm ,1
3851,2022-08-29 13:37:46+00:00,secviessada,"pusing bangun2 ky org bego, ppkm",pusing bangun ky org bego ppkm,1
8738,2022-08-12 16:28:30+00:00,mediaindonesia,"""Secara persentase sekitar 35,88 persen warga Sumut yang sudah melakukan vaksinasi dosis booster,"" kata Kasi Pencegahan dan Pengendalian Penyakit Menular (P2PM) Dinas Kesehatan Sumut dr Nora Nasution, Jumat (12/8).  https://t.co/6fr7RRXf38",persentase persen warga sumut vaksinasi dosis booster kasi cegah kendali sakit tular ppm dinas sehat sumut dr nora nasution jumat,1
4906,2022-08-22 04:29:02+00:00,renata_kyra,"RT @EPutry10: Ayo Vaksin! 
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/WTsku9AKln",ayo vaksin endemicovid indonesiasehatindonesiahebat beritacovid ppkm,2
7877,2022-08-17 08:44:24+00:00,DINKES_PROV_BKL,"Vaksinasi Merdeka dalam rangka memperingati HUT Kemerdekaan Republik Indonesia ke 77 Tahun 2022 untuk Penyandang Disabilitas dan Masyarakat Umum, Rabu, 17 Agustus 2022.

""Vaksinasi membuat kita merdeka dari Covid 19"" https://t.co/eIpfIYnb69",vaksinasi merdeka rangka ingat hut merdeka republik indonesia sandang disabilitas masyarakat rabu agustus vaksinasi merdeka covid,2
680,2022-08-06 19:59:14+00:00,Kodim0828,Operasi Stabil PPKM Level Satu di Wilayah Binaan “Babinsa Peduli” https://t.co/mQWczQHPxI https://t.co/y36DkiB9q1,operasi stabil ppkm level wilayah bina  babinsa peduli ,1
8907,2022-08-12 02:09:03+00:00,AriAnya1306,"DUKUNG VAKSINASI COVID 19 UNTUK TINGKATKAN HERD IMMUNITY
▶️▶️▶️ IKN Meratakan Pembangunan ◀️◀️◀️ https://t.co/unf6Cs7ZBq",dukung vaksinasi covid tingkat herd immunity  ikn rata bangun ,2
9711,2022-08-27 01:00:00+00:00,claudiadarkl,"Vaksinasi adalah kunci utama untuk melindungi diri sendiri dan orang-orang terdekat dari bahaya Covid-19 varian Omicron BA.4 dan BA.5 yang membahayakan
#SepakatDukungDOB #TolakReferendum https://t.co/3qgvF8QJxZ",vaksinasi kunci utama lindung orang orang dekat bahaya covid varian omicron ba ba bahaya sepakatdukungdob tolakreferendum,1
1675,2022-08-02 06:05:08+00:00,wow_keren,"Semua Daerah Berstatus PPKM Level 1, WFO Hingga Tempat Ibadah Boleh Kembali 100 Persen #Nasional https://t.co/nNBY25Q8sm https://t.co/0jaEz9RivV",daerah status ppkm level wfo ibadah persen nasional,1
7881,2022-08-17 08:15:02+00:00,angkasapura172,"@chavuez Sore sahabat, sesuai Surat Edaran Nomor 23 Tahun 2022 yg diterbitkan oleh Satgas COVID-19, PPDN usia di bawah 18 tahun yg telah mendapatkan vaksinasi dosis kedua, maka tidak wajib menunjukkan hasil negatif tes RT-PCR / Rapid Test Antigen sebagai syarat penerbangan. (1)",sore sahabat sesuai surat edar nomor terbit satgas covid ppdn usia vaksinasi dosis wajib hasil negatif tes pcr rapid test antigen syarat terbang,1
758,2022-08-06 11:06:49+00:00,EksisSosmed,"Pemerintah Antisipasi Varian Baru Omicron BA.2.75 Centaurus. 
Vaksinasi Dan Prokes Cara Ampuh Menahan Virus Untuk Bermutasi Varian Yang Lebih Berbahaya. 
#EndemiCovid
#IndonesiaSehatIndonesiaHebat
#BeritaCovid
#PPKM https://t.co/iUWtns7z0F",perintah antisipasi varian omicron ba centaurus vaksinasi prokes ampuh tahan virus mutasi varian bahaya endemicovid indonesiasehatindonesiahebat beritacovid ppkm,1
6129,2022-08-05 02:00:00+00:00,Bayuprasma,"Polwan RI serentak buka gerai vaksinasi covid-19 #BersamaWujudkanKepedulian
Berbagi Untuk Kebahagiaan https://t.co/EPyOL3MFZl",polwan ri serentak buka gerai vaksinasi covid bersamawujudkankepedulian bagi bahagia,1
10347,2022-08-23 03:47:05+00:00,FitriaLilla,"Warga RI Terima Vaksinasi Covid-19 dossi booster capai 58,21 juta

 Indonesia Bangkit Kuat https://t.co/rNmo0botsf",warga ri terima vaksinasi covid dossi booster capai juta indonesia bangkit kuat,1
4580,2022-08-24 07:48:27+00:00,minjmeong,@lhc_nct Ppkm nya dah lewat lho kak,ppkm dah lho kak,1
7251,2022-08-20 03:30:16+00:00,NSursur,"Vaksinasi Memnag harus trus digencar , hingga dosis ketiga , guna mencegah  penyebaran covid-19
#SinergitasProgramPemerintah
Bangkit Pulih Indonesia https://t.co/hY6z0TFQuy",vaksinasi memnag trus gencar dosis tiga cegah sebar covid sinergitasprogrampemerintah bangkit pulih indonesia,2
3599,2022-08-11 07:23:47+00:00,mugia_iwayan,"Tim Terpadu Penanganan COVID-19 Yang Tergabung Dalam Posko ""PPKM MIKRO"" Kecamatan Tegallalang Melaksanakan Giat Tracing Kasus Terkonfirmasi Positif COVID-19.

#Giattracing
#Polripresisi
#Cegahcovid19
#Polsektegallalang https://t.co/T3QaJqUiyK",tim padu tangan covid gabung posko ppkm mikro camat tegallalang laksana giat tracing konfirmasi positif covid giattracing polripresisi cegahcovid polsektegallalang,1
6894,2022-08-01 11:16:55+00:00,republikaonline,Gubernur Riau Syamsuar meminta masyarakat untuk memaksimalkan vaksinasi Covid-19. https://t.co/LrjVvD4trt,gubernur riau syamsuar masyarakat maksimal vaksinasi covid,1
498,2022-08-08 02:21:30+00:00,rknjun,@Ieveknow gamau ppkm,gamau ppkm,0
5760,2022-08-07 02:00:01+00:00,AnggitaNoviani8,Satuan Tugas (Satgas) Penanganan Covid-19 mendorong pemerintah daerah (pemda) menggencarkan vaksinasi covid-19. Upaya itu penting untuk memastikan seluruh warga terlindungi dari virus tersebut. IKN Kemajuan Indonesia https://t.co/6Wvqq67A9o,satu tugas satgas tangan covid dorong perintah daerah pemda gencar vaksinasi covid upaya warga lindung virus ikn maju indonesia,1
3720,2022-08-30 05:41:30+00:00,ketekbuluwangi,"@ShopeeID sekarang sdm kaya gini

Padahal buat ngembaliin dana setelah ppkm insha allah bisa

Sdm sekarang yang muda muda ga tahu diri dan ga tahu hukum

Main ancam dengan colector 😁😁

Cc @Partono_ADjem https://t.co/bFVSQVHuQP",sdm kaya gin ngembaliin dana ppkm insha allah sdm muda muda hukum main ancam colector  cc,1
10900,2022-08-21 03:52:01+00:00,RodiHartono94,"Vaksinasi booster terbukti tingkatkan antibodi lawan Covid-19
Nusantara Jatidiri Bangsa https://t.co/QUqcwmoAAQ",vaksinasi booster bukti tingkat antibodi lawan covid nusantara jatidiri bangsa,2
7681,2022-08-19 00:00:00+00:00,gerimis_senja15,"Jangan lupa untuk tetap menerapkan protokol kesehatan demi memutuskan penyebaran Covid-19 varian Omicron BA.4 dan BA.5, meskipun sudah mendapatkan vaksinasi dosis ketiga. Ayo kita vaksin! #SegeraBerantasKSTP #PapuaIndonesia https://t.co/HUsXEfbhBr",lupa terap protokol sehat putus sebar covid varian omicron ba ba vaksinasi dosis tiga ayo vaksin segeraberantaskstp papuaindonesia,2
4232,2022-08-27 00:25:51+00:00,pecelchikin,@mrs___haee @nctzenbase iyaa maksudku pengumuman jadwal konsernya itu serba dadakan bgt setelah konser dari jp. mungkin grgr takut ada kek ppkm lagi apa gmn di negara lain tp yaaa tetep ajaa🥲🥲🥲,iyaa maksud umum jadwal konser serba dada bgt konser jp garagara takut kek ppkm gmn negara tp yaaa tetap ajaa,1
3703,2022-08-30 06:39:00+00:00,dewisuprobo,Sek onok tah min PPKM iki 😆😆 https://t.co/DwO4hHeuwg,sek onok tah min ppkm iki ,1
7469,2022-08-19 07:12:25+00:00,PajakLbSikaping,"RT @KemenkeuRI: 5. Indonesia termasuk negara yang berhasil mengendalikan pandemi Covid-19, termasuk lima besar negara dengan vaksinasi terb…",indonesia negara hasil kendali pandemi covid negara vaksinasi terb,1
7607,2022-08-19 02:57:28+00:00,Kepak_sayap_,@widiamustika22 Maksimalkan capaian vaksinasi Covid-19 untuk dorong terwujudnya Herd Immunity. NKRI Bangsa Hebat,maksimal capai vaksinasi covid dorong wujud herd immunity nkri bangsa hebat,2
7309,2022-08-20 03:16:41+00:00,Wawan__hidayat,"Kapolri mengatakan akselerasi vaksinasi saat ini penting dilakukan guna mencegah penyebaran virus COVID-19,
Adapun target vaksinasi serentak di 34 provinsi hari ini yakni sebanyak 1,1 juta orang mulai dari dosis pertama, kedua hingga dosis ketiga atau booster https://t.co/9NP4F5CWRv",kapolri akselerasi vaksinasi cegah sebar virus covid target vaksinasi serentak provinsi juta orang dosis dosis tiga booster,1
7243,2022-08-20 03:30:35+00:00,michelialbba,"Semoga pandemi Covid-19 hilang dari Indonesia yuk melakukan vaksinasi segera
#SinergitasProgramPemerintah
Bangkit Pulih Indonesia https://t.co/hQNOFhhm2M",moga pandemi covid hilang indonesia yuk vaksinasi sinergitasprogrampemerintah bangkit pulih indonesia,1
5461,2022-08-08 10:28:32+00:00,BUMNKalbarHebat,"Pemerintah Indonesia telah mengizinkan Vaksinasi Covid-19 booster kedua per tanggal 29 Juli 2022, yang diberikan untuk tenaga kesehatan di gelombang pertama. 
#VaksinIndonesia https://t.co/M9bzX1aMM7",perintah indonesia izin vaksinasi covid booster tanggal juli tenaga sehat gelombang vaksinindonesia,1
9126,2022-08-10 20:22:37+00:00,Humasressanggau,"Yuk Ikuti Vaksinasi Covid-19 untuk Dosis 1, 2 dan Booster yang akan dilaksanakan pada Jumat, 12 Agustus 2022 di Basement Mapolres Sanggau https://t.co/U4ZUkDpd7E",yuk ikut vaksinasi covid dosis booster laksana jumat agustus basement mapolres sanggau,2
8253,2022-08-16 03:10:21+00:00,i_nkri,"Cegah penularan Covid -19 dengan vaksinasi

Bangkit Tumbuh Negriku https://t.co/n3XM5wOiSI",cegah tular covid vaksinasi bangkit tumbuh negriku,2
7682,2022-08-18 23:59:35+00:00,KangCendol_33,"Bagaiamanapun masyarakat harus tetap waspada terhadap penyebaran Covid-19 karena blm berahkir. 
Masyarakat dihimbau utk ttp konsisten menerapkan disiplin prokes dan melakukan vaksinasi booster....

#BiasakanDiriDisiplinProkes 
Semarak Pesawaran https://t.co/ALTZNbyebz",bagaiamanapun masyarakat waspada sebar covid belum berahkir masyarakat dihimbau tetap konsisten terap disiplin prokes vaksinasi booster biasakandiridisiplinprokes semarak sawar,2
731,2022-08-06 12:36:50+00:00,vessellsoftt,@seungmjne slogan ppkm ga tuh😭,slogan ppkm tuh,1
2545,2022-08-17 23:58:47+00:00,KoramilKedawung,"Serma Rochma Babinsa Bendungan melaksanakan Giat patroli gabungan bersama Polsek Kedawung dalam rangka Pelaksanaan PPKM LEVEL l membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah Kecamatan Kedawung. https://t.co/ZMtsWB1RAL",serma rochma babinsa bendung laksana giat patroli gabung polsek kedawung rangka laksana ppkm level l batas mobilitas pindah masyarakat tempat wilayah camat kedawung,1
4518,2022-08-24 14:05:28+00:00,arshiyanum,"@slunceni Kalo libur itu dua kendaraan gak rame gak sih?

BENER PPKM",libur kendara ramai benar ppkm,1
